Age,Education,Income,Occupation,Gender,Marital Status,Settlement Size,component 1,component 2,component 3,Segment PCA
58,2,124191,1,1,0,0,1.1133229167471612,0.7641695002869797,2.4366610612263417,3
43,1,77205,0,1,0,0,-0.9833347150877848,-0.879262086448071,2.020471349547861,2
24,0,65917,0,1,0,0,-1.9291221377279384,-2.489497453003772,0.621463295898842,2
22,1,109676,1,0,1,0,-1.3651947957091768,0.6350892449222274,-1.3049129729206317,0
30,0,95682,1,1,0,2,0.562727716983089,-2.3806852314526874,-0.5433052110052081,1
42,1,125516,1,1,0,2,1.5690154312137838,-0.8962849857245989,0.4108900656597362,1
23,1,99822,1,0,1,0,-1.4730252259315066,0.6294881261609715,-1.2100415711102142,0
30,0,154854,2,1,0,1,1.5759344373908375,-2.078362188752088,-1.0560980284595656,1
28,1,84582,0,0,1,0,-2.314411319671234,0.6898893509450827,-0.2641536322507437,0
30,1,145800,2,1,1,0,0.757262343496337,0.07002418531204388,-1.0770850835226247,1
42,1,162869,1,1,0,1,1.5110979984650572,-0.6883256636742305,0.6124692641522456,1
46,1,192379,2,1,0,2,3.3716044340771645,-0.5479233023987023,-0.2912429926782346,1
45,1,159757,2,1,0,2,2.894654821999646,-0.681328458141638,-0.20142141923644163,1
31,0,69571,0,1,0,0,-1.683988260869082,-2.291010969194874,0.9697466433085906,2
31,0,93648,1,1,0,2,0.5625576109623036,-2.360694743974589,-0.48243651817097255,1
42,1,77472,0,1,0,0,-1.0074914367989853,-0.9050352297094086,1.9672858775270403,2
46,2,121501,1,0,1,0,-0.2728513697680973,2.3803166048792557,0.35188266190621936,3
30,1,207262,1,0,1,0,0.2009621557331722,1.1676230044912925,-1.3130376551329421,0
30,0,143082,1,1,0,2,1.2152979685372094,-2.22556475373589,-0.749408587663904,1
38,1,147760,2,1,0,1,1.9624927483621648,-0.8213996146205627,-0.14943147744069027,1
43,2,82082,0,1,1,0,-1.0380469125056777,1.2289961592202958,1.5749134173305928,2
31,0,132991,1,1,0,1,0.5320371149349413,-2.1462229799272503,-0.2895101829601251,1
40,1,78436,0,1,1,0,-1.4333031173654425,0.07012064964595578,0.9750687888098052,2
24,0,99737,1,1,0,2,0.4515585855990547,-2.5272964426696736,-0.8730841102808411,1
28,1,164915,1,0,1,0,-0.437707088467547,0.9757450469776054,-1.2329546140585166,0
26,1,223185,2,0,1,1,1.6517514829471203,1.050385382732211,-2.573867371859842,1
29,1,108400,1,0,1,2,-0.043598587689567515,0.6460049000980503,-1.663186107089513,0
57,2,194882,2,0,1,1,2.386468643267256,2.850818957396939,-0.3784167010816586,3
49,1,122186,0,1,0,0,-0.19707202135759294,-0.5721764502243153,2.13703326194932,2
37,1,79594,0,1,0,0,-1.117440176410409,-1.031325422472572,1.6979365056628057,2
45,1,104355,0,1,0,0,-0.5538872032260524,-0.7371175867373825,2.0064674860068146,2
30,0,135894,1,1,0,2,1.1163385810230526,-2.2490880869390195,-0.7181539237098388,1
30,1,103699,1,1,1,1,-0.02092271521773261,-0.1764325773230817,-0.638519918872921,0
47,2,132145,1,1,1,1,1.1054189404100552,1.4366599377640374,0.5818331710388004,3
29,0,117272,1,1,0,2,0.8321312373370465,-2.3366770678288926,-0.689206765314918,1
35,1,137932,1,1,0,0,0.40078699961427805,-0.8707440560530569,0.7207245581413205,1
22,1,63972,0,1,1,0,-2.1334200733030877,-0.45685862115944736,0.1015195765745615,2
26,1,113299,1,0,1,2,-0.05965033740399696,0.5820965192103116,-1.8405613340706934,0
23,0,108540,0,1,0,0,-1.3701508937255031,-2.376657031831088,0.38410662932621364,2
54,2,174424,2,0,1,2,2.5934869157033105,2.6182091711400703,-0.8095318039055113,3
29,1,154991,1,1,1,2,1.2295648669558719,-0.12094062112307821,-1.2775673788871416,1
40,1,99723,0,1,0,0,-0.7568203200314956,-0.8855108112832305,1.766485671230192,2
22,0,114584,1,1,0,2,0.6002965769972045,-2.5320022355729295,-1.041690447362901,1
43,1,135275,0,1,0,0,-0.18386732040956116,-0.6892231383254045,1.7679729722784416,2
29,1,41680,0,0,1,0,-2.877223641736614,0.5761358788592554,-0.025583825549681107,0
36,1,158769,1,1,0,1,1.2876564957429661,-0.861624796743126,0.3181497116414161,1
33,1,120596,1,0,1,0,-0.9086973130930267,0.9639420161497209,-0.7801254070705053,0
57,2,139641,0,0,1,0,-0.48768927374977106,2.7098382198535247,1.4647756623784896,3
64,3,134377,1,0,1,0,0.6669659409140832,3.969101911529398,1.691961307657496,3
42,1,125804,1,1,0,2,1.5729804150206954,-0.8953424815561931,0.40963779197877187,1
47,1,91858,0,1,0,0,-0.6702720281441984,-0.7247212216266486,2.1648556177060065,2
25,1,117641,1,1,1,2,0.6040256610349884,-0.34975932313306873,-1.3232611757367974,1
49,1,188594,1,1,0,1,2.060090061443132,-0.41760998020947965,0.8647840962406007,1
33,1,162827,2,1,0,2,2.602929342610633,-0.9910447035227138,-0.8390644283708331,1
28,1,178991,2,0,1,2,1.6711519672078725,0.873332160433213,-2.6416517023320956,1
26,0,159739,1,1,0,1,0.7611220254241879,-2.1919225211238764,-0.665937650891808,1
30,0,73401,0,1,0,0,-1.6590920752746425,-2.305123895956108,0.9010686326583418,2
25,1,100794,1,0,1,2,-0.2596430771077974,0.5145259341473087,-1.8382119468787521,0
33,1,167763,1,1,1,1,0.9445636812884018,0.11316300830692375,-0.7610077122401299,1
64,3,145174,1,0,1,0,0.8156115317585947,4.004436000092864,1.6450140891388467,3
29,0,176292,2,1,0,1,1.8432453274022584,-2.034851457883841,-1.201338660548766,1
48,1,94024,0,1,0,0,-0.6126194536475297,-0.6909858816926322,2.2074619860261806,2
37,1,93740,0,1,0,0,-0.9226878815056707,-0.9850314503674709,1.6364272574304446,2
34,1,85685,0,1,0,0,-1.1170812987017897,-1.091332883329964,1.5153782570576344,2
23,1,69997,0,1,1,0,-2.0226394692547864,-0.41049437988557597,0.12734634720431576,2
30,0,151938,2,1,0,2,2.1079565484680303,-2.1736235384156775,-1.4074152434498708,1
50,1,122830,1,1,0,1,1.1825296150944127,-0.6061812658303577,1.2027618227132055,1
31,1,78489,0,0,1,0,-2.314797731989624,0.7498902666346386,-0.0815866873005658,0
40,1,161999,2,1,1,1,1.8307724086076151,0.3037875089171156,-0.9912725162901659,1
38,1,98032,1,1,0,2,1.0793044552893767,-1.0928163747988529,0.32229719889204844,1
23,0,96060,1,1,0,0,-0.7712315308233476,-2.394539666986942,-0.18112741792831982,2
27,0,147968,1,1,0,1,0.6268996717371059,-2.203797183256083,-0.5627308023924725,1
63,2,134853,1,0,1,1,0.9562913231439503,2.7912913442418135,0.8142460459926926,3
66,2,157576,2,1,0,2,3.7106755993733285,0.9381223219564279,1.3602011897850241,3
43,2,203738,2,1,1,1,2.7504665584558006,1.5873255576827199,-0.557062822939415,3
44,2,280570,2,1,1,2,4.408236291626112,1.7796931534853095,-1.2031135887642914,3
65,3,69487,0,1,1,2,0.8067688881543499,2.6695761836460226,2.505849432744215,3
73,3,214126,2,0,1,1,3.358290967226756,4.407150232102459,0.8299237622434453,3
60,2,136671,1,1,0,1,1.912971638066526,0.7725866989610144,2.122448402299342,3
62,2,174337,1,1,1,1,2.1037779498554023,1.974440645947456,1.1787427262139318,3
58,2,126710,1,0,1,1,0.7050211988868929,2.631408077559602,0.5895306648753245,3
43,2,167139,2,0,1,2,2.1870335863445285,2.301252242454782,-1.350124976805308,3
64,2,122094,1,1,0,2,2.3957835753405714,0.7457514408985984,2.029933266720282,3
37,3,170113,2,1,1,2,2.95427578602515,2.298687788580797,-0.6273745327182462,3
46,2,192698,2,0,1,1,2.050242336127411,2.550555479277757,-0.941189901921034,3
57,2,144197,1,1,1,2,2.121835992162791,1.6568518558608485,0.6856776096426431,3
51,2,133623,1,1,1,1,1.2370973854923435,1.54808450946481,0.7835046119285566,3
32,3,171052,2,0,1,2,2.196309371991273,3.0879446075907513,-1.4797844498168795,3
64,2,130492,1,1,0,2,2.511401401765709,0.7732346006425995,1.9934173140371663,3
68,2,135705,1,1,0,1,2.122333158471708,0.9826007682358661,2.542844816636985,3
55,2,171804,2,0,1,2,2.5852491690198525,2.6362819244421756,-0.7461150819843138,3
73,2,192167,2,1,0,1,3.8095610153406043,1.3235712293973194,1.9379616104687638,3
34,3,134377,1,0,1,2,0.9763233216926818,2.9982572265885143,-0.5967669632354229,3
44,2,146716,1,1,1,1,1.2225245635443909,1.4044039885319286,0.36240241960523817,3
58,2,267872,1,1,0,1,3.6635906220665353,1.1486591352615598,1.4479148017627272,3
65,2,142193,0,0,1,1,0.34227319736338857,2.845646744393686,1.5058787198392862,3
56,2,183765,1,0,1,1,1.4348495948756823,2.7648315066704923,0.2373966627719516,3
42,2,218664,2,0,1,2,2.8685613784341943,2.4432252056661774,-1.6261890750027401,3
65,3,145174,1,0,1,2,1.9877792681184545,3.8596459333433675,0.9690456270811368,3
72,2,224961,2,1,0,2,4.805380991749481,1.3185269282807555,1.379346645421474,3
45,2,262634,2,0,1,2,3.5574075505789695,2.6670614900463665,-1.661304690087675,3
68,2,287106,2,1,0,2,5.54961978537242,1.4153139631997247,0.9010314253512078,3
60,2,166298,2,1,0,1,3.091590907765925,0.892502754843581,1.3741258554463338,3
30,3,133328,0,0,1,2,0.07981572253780121,2.865277381246863,-0.1808045300327978,3
63,2,129798,1,1,0,1,1.9018467279377524,0.8300349991944712,2.3084069218021313,3
57,2,281084,2,1,0,1,4.588386989961363,1.1882088029614473,0.7189429965897502,3
46,2,160678,1,0,1,2,1.410845477960115,2.337089635120754,-0.5464586642775814,3
70,3,167532,1,0,1,1,1.8625840591951552,4.151767475379508,1.4959482220734812,3
65,2,178591,1,1,0,2,3.201427591550045,0.9572895376855955,1.8362990747610557,3
63,2,273063,2,1,0,2,5.217122562293226,1.2361224514008644,0.7019702620035936,3
54,2,149410,1,1,1,2,2.110107176182285,1.5939710663233855,0.5069370564954117,3
49,2,124658,1,1,1,2,1.6301758850884687,1.379733453345851,0.3544404724861512,3
64,2,153645,1,0,1,2,1.8150066807825924,2.7937181694392796,0.4205632122621338,3
61,2,308529,2,0,1,2,4.634579482129395,3.2436074996458846,-1.028471907730014,3
57,2,155062,1,0,1,2,1.6396868069961184,2.611826958678944,0.05023028208790792,3
42,2,199654,1,0,1,2,1.8361095846999878,2.358054173241822,-0.924031075617778,3
62,2,124723,1,1,0,2,2.376312635652472,0.7010612176842913,1.9144529012841283,3
41,2,127752,1,0,1,2,0.8183802367354254,2.0961019211968677,-0.6634132862444756,3
51,2,157595,2,0,1,1,1.7061315933230865,2.568912581838859,-0.5284334527238778,3
38,2,135534,1,0,1,2,0.8420196270047624,2.0416283997449405,-0.8533242945528078,3
56,2,166264,2,0,1,2,2.536810892071878,2.644798732703499,-0.6700016963533394,3
43,2,147259,1,0,1,1,0.5704366652381092,2.298952556980181,-0.28018758133236477,3
48,2,161116,1,0,1,1,0.9003731696086739,2.4775353681702796,-0.08031765789912773,3
61,2,139380,1,1,0,1,1.9780998591158083,0.8080990519625462,2.162693712950198,3
48,2,213768,2,1,1,2,3.599883159153225,1.6676656952598614,-0.7045489293459334,3
68,2,125903,1,1,0,2,2.559553608110048,0.8648044057124056,2.2214691175047343,3
62,2,163940,1,0,1,1,1.3289083282215628,2.859834069499423,0.6357462424253825,3
56,2,173378,2,0,1,2,2.6347514990245373,2.6680798946966915,-0.7009345955421571,3
53,2,126847,1,0,1,1,0.5677443590785297,2.498621805719057,0.32881241543023565,3
33,3,166712,1,1,1,2,2.0253874857804957,2.1580108258638315,-0.2011851977877478,3
60,2,189166,1,0,1,1,1.6205371770222492,2.8890944250818773,0.42201022293107365,3
47,2,161714,1,0,1,1,0.8807734258144437,2.452845450185824,-0.13494237501855574,3
25,3,214364,2,1,1,2,3.2295016891097714,2.1237398215300036,-1.4440796337130124,3
64,2,184680,1,1,0,1,2.685256546757775,1.0362878729537757,2.121795028435812,3
73,2,214732,2,1,0,1,4.120220250073067,1.3974170855087018,1.8398450979307157,3
66,2,152527,1,1,1,1,1.914843398773294,2.0096532833640772,1.4816744083616573,3
76,3,170366,2,0,1,1,2.8393314818010023,4.343882729349852,1.1762733208772325,3
60,2,194532,2,0,1,1,2.4651478629040433,2.9296143225280042,-0.22082131081820838,3
57,2,125883,1,0,1,2,1.2379706177535514,2.5163362325334084,0.17710560756309948,3
30,3,131242,1,1,1,2,1.4535634051591406,1.9619915047872871,-0.20302904898127175,3
43,2,159880,2,1,1,1,2.146660100804732,1.4437965722037476,-0.366360673287578,3
57,2,165519,1,1,0,2,2.7988006451677165,0.7013349353687949,1.476942306025412,3
51,2,149653,1,1,1,1,1.4577872828006249,1.6005440296715658,0.713803406699888,3
61,2,134102,1,0,1,1,0.890286892944185,2.735539787384411,0.7134625036178549,3
64,2,159378,2,1,0,2,3.679819098545244,0.8907256718418721,1.248316763009138,3
41,2,205476,2,1,1,1,2.718728950115069,1.5397194621974077,-0.6686689666750859,3
43,2,280566,2,1,1,2,4.380348630291048,1.7530331399821735,-1.2551207060367047,3
67,3,71823,0,1,1,2,0.8945944965970115,2.730514786013575,2.599741121701246,3
71,3,211572,2,0,1,1,3.2674640863191406,4.345498206440765,0.7369799748921438,3
59,2,136123,1,1,0,1,1.8775945628739625,0.7441463998064447,2.072806690868751,3
60,2,176372,1,1,1,1,2.0761292310655475,1.9278065078858126,1.065845175244767,3
60,2,128271,1,0,1,1,0.7821771460435956,2.689810427390646,0.6867921875224509,3
45,2,169020,2,0,1,2,2.2685950710644662,2.3607018191396114,-1.2542548693592537,3
63,2,122267,1,1,0,2,2.3703327269701715,0.7196706747489613,1.9771565229147776,3
38,3,169324,2,1,1,2,2.9712459745863247,2.3227526430368988,-0.571919314650679,3
46,2,192561,2,0,1,1,2.0483562153581514,2.5501071352809803,-0.9405942022880748,3
55,2,145781,1,1,1,2,2.0879782188697527,1.6087417824521522,0.5747410844724877,3
50,2,135376,1,1,1,1,1.2333988788404133,1.5271744259057325,0.7238577555677613,3
30,3,169002,2,0,1,2,2.112421212745752,3.0279419642237673,-1.574919716109868,3
63,2,128469,1,1,0,2,2.45571755186761,0.7399672402088678,1.9501891570490129,3
67,2,135567,1,1,0,1,2.092600678282039,0.9555022284877076,2.491420354480021,3
54,2,170644,2,0,1,2,2.5414465032376024,2.605838803929744,-0.7930957118428562,3
71,2,192360,2,1,0,1,3.7565529209523807,1.2709089917585799,1.8330733932507641,3
32,3,133235,1,0,1,2,0.904935875282839,2.9412260894191427,-0.6958503701614513,3
45,2,260847,2,0,1,2,3.5328053767492813,2.661213382584765,-1.653534505824192,3
65,2,285647,2,1,0,2,5.446035511198475,1.3305984937608595,0.7513018791463147,3
62,2,164816,2,1,0,1,3.1268529461572445,0.9409466318119208,1.4846188670211473,3
28,3,130148,0,0,1,2,-0.019629491227891427,2.801576718052454,-0.2710263613970032,3
65,2,129838,1,1,0,1,1.9580626043642058,0.8834597488861226,2.41228201482685,3
57,2,281647,2,1,0,1,4.596137982611678,1.190051267707324,0.7164949754703657,3
48,2,157305,1,0,1,2,1.4200735428136948,2.379345055900012,-0.4277432584989367,3
71,3,163654,1,0,1,1,1.8370270429662303,4.165723318112674,1.5648349450038908,3
38,1,82398,1,1,0,1,0.29189883859342997,-1.058261456815571,0.7542730138194593,2
40,1,107710,1,1,1,1,0.31262386583168134,0.10316298844696153,-0.13571533915958922,1
49,1,122346,1,1,0,1,1.1480336474144959,-0.6344121196141705,1.1528418282424,1
32,1,155540,2,1,1,1,1.519188649430506,0.06947450405055071,-1.3793837497904504,1
45,1,127572,1,1,0,1,1.1086512142819724,-0.7238972887281624,0.9220202388901985,1
40,1,154031,2,1,0,1,2.104492701527726,-0.7475833945353807,-0.07264984728433335,1
66,2,164931,2,1,0,2,3.8119341268032976,0.9621921766738757,1.3282203810228994,3
38,1,123003,1,1,0,2,1.4230878255754096,-1.0110966817805802,0.21371898331094535,1
20,1,89605,1,1,1,1,-0.4932850314236908,-0.4890256067390842,-1.097481875234995,0
48,1,117721,1,1,0,1,1.0565272702053465,-0.6761947434027357,1.1209276161079582,1
46,2,168904,2,1,1,1,2.354394036434521,1.5532691389828568,-0.24952505207051198,3
32,1,137576,2,1,0,2,2.227458534841245,-1.100327643205512,-0.7812932344512185,1
54,1,111274,1,1,0,1,1.1347650083042027,-0.5374115529177862,1.4611073440115991,1
24,1,94249,2,1,1,2,1.0248836009153206,-0.42999931717043094,-1.8930724745972232,1
27,1,180940,2,1,1,1,1.729715232934627,0.019363519732357847,-1.7499498811876195,1
57,1,125032,1,1,0,2,1.97984093738226,-0.49816506882898626,1.1933622305877476,1
38,1,138011,2,1,0,1,1.8282752930372468,-0.8533040352378843,-0.10704114370555042,1
40,1,144850,1,1,0,1,1.207359747509246,-0.8005881996289678,0.5867699645652212,1
20,1,107270,1,1,1,2,0.3220819814939102,-0.516933906784754,-1.5382888285167058,1
36,1,113405,2,1,0,2,2.006019376925397,-1.072841576419468,-0.4680955170230895,1
47,1,137338,1,1,0,2,1.870935470143154,-0.7243618828077855,0.6196085201372861,1
64,2,125119,0,1,0,2,1.6666943447497202,0.7326917951090453,2.6362792849939716,3
42,1,159745,2,1,0,2,2.8109918379944503,-0.7613084986510471,-0.3574427710536799,1
44,1,181262,2,1,0,2,3.162888121438369,-0.6375984641508801,-0.34695337888336686,1
30,1,90500,2,1,1,2,1.140265527594198,-0.28238669527451293,-1.5646241161076153,1
37,1,102733,1,1,0,1,0.5440243913165774,-1.018360386008962,0.6138284160014514,1
42,1,135493,1,1,0,2,1.706371832052507,-0.8636344159739561,0.367508348593833,1
62,2,169044,1,1,1,1,2.0309076050985246,1.9571188592690805,1.2017576032741533,3
49,1,178549,1,1,0,2,2.4939650559943902,-0.5362015806250321,0.5444650030266635,1
52,1,159716,1,1,0,2,2.318183179439723,-0.5178933840517629,0.7824276656694951,1
36,1,170118,2,1,1,1,1.831218788507709,0.22376992507811744,-1.2346733686945532,1
49,1,143886,0,1,0,1,0.673846066771419,-0.5868798741605489,1.6786814326166004,2
42,1,130164,2,1,0,2,2.40374119218807,-0.8581148035316496,-0.2288194802321424,1
38,1,114476,1,1,0,1,0.7335264446979255,-0.9532835098915333,0.614792336257062,1
50,1,126143,1,1,0,1,1.228140696178776,-0.5953391953097724,1.1883563272096136,1
34,1,129654,2,1,1,2,1.7906409515278159,-0.0476642518763135,-1.526774422453999,1
43,1,123202,1,1,0,2,1.564990479825169,-0.8772108217435627,0.47297624679490935,1
40,1,160524,1,1,0,1,1.423148484278429,-0.7492937192970462,0.5186167087477446,1
56,2,126906,1,1,0,1,1.6672035374013479,0.6340422243311471,1.956810266944831,3
41,1,143994,2,1,0,2,2.5663104266335894,-0.8395018911121244,-0.3409792159158715,1
30,1,123517,2,1,1,2,1.5948206329858097,-0.17433579205140176,-1.7081877276506572,1
28,1,129055,1,1,1,2,0.844663455340185,-0.23246528078975826,-1.2168176868027334,1
64,2,136312,0,1,0,2,1.8207917883287343,0.7693218269040685,2.5876101901639976,3
67,2,112486,1,1,0,2,2.347005086351028,0.7942492241161174,2.227784038019729,3
37,1,152401,2,1,0,1,1.9985542182184264,-0.8328584758242366,-0.22163585599115435,1
31,1,157453,2,1,0,1,1.9011110898048451,-0.9762069208749015,-0.5557498832526251,1
32,1,142870,2,1,0,2,2.3003426469030064,-1.0830025839432185,-0.8043124596839435,1
52,2,137231,1,1,1,2,1.886769985755505,1.5008204204502116,0.4558444294888353,3
31,1,104406,1,1,1,1,0.01664336145156329,-0.14747193732553807,-0.5895695668703621,0
36,1,145385,2,1,0,1,1.8741302150289845,-0.8824658477609207,-0.2431535876700911,1
32,1,146519,2,1,1,1,1.3949937920619464,0.03995252452558823,-1.340158885637748,1
51,1,126227,1,1,0,2,1.8292973140268167,-0.6541358700516702,0.8760191046716904,1
47,1,112227,2,1,0,1,1.7237924329193421,-0.6978620304743759,0.4732927257826092,1
34,1,110145,1,1,1,2,0.7513192726559395,-0.13446830367578874,-0.8224466849898661,1
46,2,149419,1,1,1,1,1.315402772879887,1.4665436291974157,0.45469832925354114,3
42,1,176646,1,1,1,1,1.317351979622538,0.38205567975836857,-0.33141193892553567,1
39,1,91019,2,1,0,1,1.2091546939917746,-0.980442375548642,0.14931268853420543,1
50,1,169579,1,1,0,2,2.3983049232904947,-0.538909735202709,0.6354926203441216,1
42,1,142305,1,1,0,2,1.800154712929863,-0.8413415743240232,0.33788859750102623,1
36,1,130602,1,1,1,1,0.5164546407994762,0.07149128682969814,-0.4433517439559364,1
18,1,98992,1,1,1,1,-0.41971652469823084,-0.5115997078350342,-1.242347190448775,0
35,1,181926,2,1,0,2,2.9215362828423594,-0.8752477769364546,-0.8180611550874246,1
38,1,152864,1,1,0,2,1.8341933167496203,-0.9133740534029162,0.08387820418847024,1
39,1,135837,2,1,0,2,2.3983453364547134,-0.9194902044667975,-0.4095601927309138,1
24,1,121757,0,1,1,2,-0.1378760320417354,-0.38589550303546505,-0.7736835236266869,0
41,1,182274,1,1,0,1,1.7504199576450534,-0.651468095911432,0.4760684667623514,1
36,1,149040,2,1,0,2,2.496617286506221,-0.9562230484988339,-0.6230426441798963,1
37,1,154196,2,1,0,2,2.5954341026093637,-0.9127026826497707,-0.5934373116447322,1
45,2,135332,1,1,1,1,1.0936301568478455,1.393795816376017,0.46392652534577816,3
41,1,134200,2,1,0,2,2.4314734425888407,-0.8715535780057595,-0.2983932144180809,1
36,1,177171,2,1,0,2,2.8839053402291954,-0.8641619902994411,-0.7453610848715789,1
38,1,115964,0,1,0,2,0.5554444386208301,-1.057091612121649,0.8638250096583286,1
38,1,136871,0,1,0,1,0.2711099097316159,-0.9029532051879563,1.1369142531408998,2
53,2,159559,2,1,1,2,2.992734289214025,1.623496809482206,-0.20871629629981012,3
35,1,113878,1,1,0,2,1.2139633921522244,-1.1208997795354148,0.0973225275167177,1
48,1,171203,2,1,0,2,3.1357331700611653,-0.563929693112949,-0.09511707182248479,1
36,1,102180,1,1,0,2,1.0807460517217558,-1.1325355430416022,0.20021195942330863,1
22,1,116844,2,1,1,1,0.7081230984411196,-0.32363063491795424,-1.7313719662251552,1
35,1,139844,2,1,0,2,2.3421805586672444,-1.0129646533769237,-0.6350813598015338,1
42,1,156431,0,1,0,1,0.6517287617464276,-0.7323537710805355,1.259962038825117,1
39,1,116137,0,1,0,1,0.013491202359310566,-0.9441600369778772,1.2790937717877437,2
31,1,143081,1,1,0,1,0.9325120561277686,-1.0461997090872206,0.12624129206180928,1
33,1,155870,2,1,0,2,2.507150202524936,-1.0138120698407678,-0.8088141922650413,1
31,1,106924,0,1,1,1,-0.7194258927160383,-0.1621907831615557,0.01898097486252437,0
42,1,102133,1,1,0,1,0.6749269689631352,-0.887089320522487,0.8765598693155907,1
61,2,145227,0,1,0,1,1.2878619629107309,0.8042746379898033,2.7567691884194394,3
38,1,159500,2,1,0,2,2.6962884798355007,-0.8686979743808321,-0.5644755086400639,1
33,1,98498,0,1,0,1,-0.39634584120225735,-1.1617666837136025,1.0436441267997425,2
48,1,159714,1,1,0,2,2.2068252763678555,-0.6244876218894554,0.5743383221647972,1
31,1,121852,0,1,0,1,-0.1304893871464934,-1.1386326052257862,0.838047886231701,2
52,1,141271,2,1,0,2,2.834980568702211,-0.5552969822789399,0.24313046739743213,1
27,1,123213,1,1,1,2,0.7364022680858594,-0.27823063920662167,-1.2434401730006006,1
40,1,143723,2,1,0,1,1.962579322772033,-0.7813171895629065,-0.02782888511982217,1
34,1,112538,0,1,0,1,-0.175220288499816,-1.0891726823363528,1.0346202948151624,2
26,1,97932,2,1,1,2,1.1312537690382227,-0.3646525442652294,-1.8050377740022028,1
30,1,154003,0,1,0,1,0.2843106400990903,-1.0600626828431927,0.646225282114133,2
53,1,177179,1,1,0,1,2.0142666446417223,-0.3483788329644595,1.1225165252160225,1
45,1,128052,1,1,0,2,1.6874270927489916,-0.8080449434059663,0.5559366300785239,1
32,1,114617,2,1,0,1,1.3392074098618822,-1.089744402422136,-0.3174670559367838,1
35,1,182822,2,1,0,2,2.933871788019416,-0.8723155417458586,-0.8219571176504245,1
26,1,177215,1,1,1,2,1.452031674375939,-0.12815148563015227,-1.5302746944888266,1
30,1,110929,1,1,0,1,0.4620330773462506,-1.1780667503886608,0.2140192244270286,1
37,1,111821,1,1,0,1,0.669141658112439,-0.988619143361488,0.5743122242910246,1
32,1,97306,2,1,0,1,1.100881594995777,-1.1463961026279474,-0.2421958417313263,1
40,1,157231,1,1,1,1,0.9943945710471163,0.26522461665399727,-0.35104118969788617,1
44,1,126906,0,1,0,2,0.8730818413668293,-0.8614014598852779,1.1283943659012514,1
43,1,133243,1,1,0,2,1.7032279881765382,-0.8443508066221627,0.4293162466887921,1
51,1,112250,1,1,0,1,1.0647041215254944,-0.6141582805161363,1.300789997761054,1
37,1,104349,0,1,0,1,-0.20446297185739198,-1.036031102539084,1.2263010093323574,2
33,1,151421,1,1,0,2,1.6751641352227864,-1.0513310078340201,-0.16996993270132882,1
32,1,178081,2,1,1,1,1.8295174688457256,0.1432418181478991,-1.4773959061884179,1
35,1,110181,0,1,0,2,0.39233033812367674,-1.1559577344222738,0.732896961357912,1
30,1,113012,1,1,1,1,0.10729219517727843,-0.14595500329404112,-0.6790144493966012,0
35,1,154585,2,1,1,2,2.1617062217339686,0.06057146095270022,-1.5831542011725428,1
40,1,144704,2,1,0,1,1.976085048864324,-0.7781067847392742,-0.0320944423456066,1
37,1,141632,2,1,0,2,2.4224616840328657,-0.9538194269964758,-0.5388068723126677,1
37,1,105055,1,1,0,2,1.1481596453819656,-1.0964799411096704,0.23973547343860935,1
37,1,124597,1,1,0,2,1.417200317446747,-1.0325271061826315,0.15476348637818252,1
53,1,160164,2,1,0,1,2.550751279889913,-0.3811026361887881,0.5770014402641723,1
34,1,151754,2,1,0,1,1.906148995611188,-0.9149166071216236,-0.37489611826876673,1
51,1,155551,1,1,0,1,1.6608421903555572,-0.47245212427953276,1.1125097801935815,1
26,1,94986,1,1,1,2,0.3199599609783906,-0.3972527886296136,-1.172728817711022,1
34,1,175800,0,1,0,1,0.695726953141888,-0.8821424785110368,0.7595462059083609,1
51,1,126246,2,1,0,1,2.02812664856577,-0.5453959838570136,0.620433735307878,1
33,1,116261,1,1,0,2,1.1911056954623884,-1.166395058393568,-0.01708818748361308,1
32,1,117796,0,1,1,2,0.030252410232548196,-0.185682822595251,-0.340264332641517,0
39,1,115363,1,1,0,1,0.7735706362465408,-0.9237338047887352,0.6629600172090181,1
53,1,169076,1,1,0,1,1.9027101731576923,-0.3748965804526284,1.1577497670106516,1
34,1,97474,2,1,0,2,1.731027258569692,-1.1782709571532628,-0.5028738007971044,1
37,1,140341,1,1,0,2,1.6339527655578878,-0.9810035449764443,0.08630585848547127,1
28,1,114503,1,1,1,1,0.0721540625299254,-0.19436942700711823,-0.7895465945239453,0
25,1,102937,1,1,1,2,0.4015912100043598,-0.3978793970644566,-1.259325647247568,1
36,1,151781,2,1,0,2,2.534353469196303,-0.9472528959793879,-0.6349609850115728,1
36,1,123133,1,1,1,2,0.985794212734772,-0.038670137412891,-0.774871729538498,1
35,1,118879,1,1,0,2,1.2828136838826498,-1.1045335873611175,0.07557731682747434,1
21,1,158683,1,1,1,1,0.48556544754532627,-0.2363151316787745,-1.345820425458843,1
29,1,107514,1,1,1,2,0.5759345329255977,-0.2763130878015668,-1.0711291929456879,1
60,2,193879,1,1,0,1,2.7005716159337854,0.9598046797462991,1.8736981497278098,3
45,1,135043,1,1,0,1,1.2115067490786142,-0.6994478142762174,0.8895350421176859,1
56,2,108559,0,1,1,1,0.2604612885613148,1.576335869837744,1.772108997460919,3
30,1,121038,1,1,1,2,0.789956156307323,-0.20540773972604448,-1.0779093679185403,1
52,1,151947,2,1,0,2,2.9819603156556234,-0.5203588763695621,0.19670937775168887,1
