,customer_id,date,quantity,price
58603,19596,1997-03-10,3,37.31
58604,19596,1997-03-20,1,28.99
58605,19597,1997-03-10,1,11.77
58606,19597,1997-03-10,2,23.54
58607,19597,1997-03-18,1,13.77
58608,19597,1997-03-18,2,30.32
58609,19597,1997-03-18,1,13.77
58610,19597,1997-03-20,1,14.96
58611,19597,1997-03-25,1,13.77
58612,19597,1997-03-29,2,28.96
58613,19597,1997-04-01,1,14.96
58614,19597,1997-04-03,1,13.97
58615,19597,1997-04-08,1,14.37
58616,19597,1997-04-10,1,22.99
58617,19597,1997-04-10,1,13.77
58618,19597,1997-04-14,1,13.77
58619,19597,1997-04-15,1,14.96
58620,19597,1997-04-16,1,13.77
58621,19597,1997-04-16,1,12.49
58622,19597,1997-04-24,1,13.97
58623,19597,1997-05-05,2,17.28
58624,19597,1997-05-06,1,13.77
58625,19597,1997-05-07,1,14.96
58626,19597,1997-05-14,3,42.9
58627,19597,1997-05-21,3,33.71
58628,19597,1997-05-21,1,13.77
58629,19597,1997-05-26,2,29.92
58630,19597,1997-05-31,1,14.96
58631,19597,1997-06-02,1,13.77
58632,19597,1997-06-02,1,13.97
58633,19597,1997-06-05,1,15.39
58634,19597,1997-06-06,2,27.34
58635,19597,1997-06-07,1,13.97
58636,19597,1997-06-12,3,47.29
58637,19597,1997-06-18,3,41.11
58638,19597,1997-06-19,2,20.15
58639,19597,1997-06-23,2,22.74
58640,19597,1997-06-24,1,14.37
58641,19597,1997-06-25,1,8.77
58642,19597,1997-06-27,2,26.34
58643,19597,1997-07-02,1,12.25
58644,19597,1997-07-09,1,15.96
58645,19597,1997-07-12,2,26.94
58646,19597,1997-07-15,1,13.77
58647,19597,1997-07-22,2,22.54
58648,19597,1997-07-26,1,13.97
58649,19597,1997-07-26,1,13.97
58650,19597,1997-07-29,1,13.97
58651,19597,1997-08-09,2,28.34
58652,19597,1997-08-16,1,17.36
58653,19597,1997-08-20,1,15.36
58654,19597,1997-08-26,2,27.94
58655,19597,1997-08-27,1,13.77
58656,19597,1997-08-29,1,14.96
58657,19597,1997-08-30,1,4.79
58658,19597,1997-08-30,2,25.74
58659,19597,1997-09-02,1,15.36
58660,19597,1997-09-18,1,11.99
58661,19597,1997-09-18,3,41.47
58662,19597,1997-09-20,1,12.99
58663,19597,1997-09-22,1,12.99
58664,19597,1997-09-22,1,11.99
58665,19597,1997-09-25,2,26.98
58666,19597,1997-10-10,1,14.49
58667,19597,1997-10-17,3,37.97
58668,19597,1997-10-21,2,25.98
58669,19597,1997-10-22,2,14.48
58670,19597,1997-10-23,3,42.97
58671,19597,1997-10-23,2,27.98
58672,19597,1997-11-11,3,32.47
58673,19597,1997-11-20,2,25.98
58674,19597,1997-11-21,3,41.47
58675,19597,1997-11-24,1,12.99
58676,19597,1997-11-28,2,25.98
58677,19597,1997-12-13,2,28.98
58678,19597,1997-12-16,2,29.48
58679,19597,1997-12-20,1,12.99
58680,19597,1997-12-27,1,22.99
58681,19597,1998-01-08,4,51.96
58682,19597,1998-01-10,1,22.49
58683,19597,1998-01-15,1,12.99
58684,19597,1998-01-16,1,15.49
58685,19597,1998-01-22,1,15.49
58686,19597,1998-01-28,1,18.49
58687,19597,1998-01-29,2,20.48
58688,19597,1998-01-31,1,13.99
58689,19597,1998-02-05,1,14.49
58690,19597,1998-02-11,2,22.98
58691,19597,1998-02-13,1,22.49
58692,19597,1998-02-13,2,22.98
58693,19597,1998-02-23,4,56.46
58694,19597,1998-02-25,1,11.87
58695,19597,1998-02-26,2,27.98
58696,19597,1998-03-06,1,15.49
58697,19597,1998-03-13,3,35.97
58698,19597,1998-03-13,1,12.99
58699,19597,1998-03-17,1,12.99
58700,19597,1998-03-24,2,22.98
58701,19597,1998-03-31,1,12.99
58702,19597,1998-04-03,1,12.99
58703,19597,1998-04-06,2,23.37
58704,19597,1998-04-23,1,13.99
58705,19597,1998-05-01,1,11.88
58706,19597,1998-05-06,6,56.44
58707,19597,1998-05-07,2,27.98
58708,19597,1998-05-19,2,17.51
58709,19597,1998-05-28,1,62.99
58710,19597,1998-06-03,5,66.45
58711,19597,1998-06-12,1,14.99
58712,19597,1998-06-17,1,12.99
58713,19597,1998-06-18,1,12.99
58714,19598,1997-03-10,2,26.46
58715,19599,1997-03-10,5,69.05
58716,19600,1997-03-10,1,14.99
58717,19601,1997-03-10,1,15.36
58718,19602,1997-03-10,1,10.97
58719,19603,1997-03-10,1,22.3
58720,19604,1997-03-10,1,25.3
58721,19604,1997-11-09,1,14.49
58722,19605,1997-03-10,1,24.99
58723,19606,1997-03-10,1,11.77
58724,19606,1997-06-02,1,14.96
58725,19606,1997-06-17,1,8.77
58726,19606,1997-12-07,1,11.49
58727,19606,1998-05-17,1,11.49
58728,19607,1997-03-10,2,17.75
58729,19607,1997-06-23,1,18.77
58730,19608,1997-03-10,3,35.31
58731,19608,1997-06-18,6,87.77
58732,19608,1997-07-29,4,54.77
58733,19608,1997-12-08,2,30.98
58734,19608,1998-02-19,5,73.45
58735,19609,1997-03-10,5,81.66
58736,19609,1997-03-23,5,74.42
58737,19610,1997-03-10,2,43.98
58738,19611,1997-03-10,1,13.77
58739,19612,1997-03-10,1,12.49
58740,19613,1997-03-10,6,77.21
58741,19613,1997-03-26,2,29.93
58742,19613,1998-03-10,3,36.18
58743,19613,1998-03-10,3,36.18
58744,19613,1998-06-18,3,39.34
58745,19613,1998-06-18,3,41.45
58746,19613,1998-06-29,3,39.49
58747,19613,1998-06-29,3,36.47
58748,19614,1997-03-10,2,23.54
58749,19614,1997-07-12,3,41.91
58750,19615,1997-03-10,1,14.37
58751,19615,1997-07-22,1,15.76
58752,19616,1997-03-10,2,27.67
58753,19617,1997-03-10,1,17.76
58754,19617,1997-04-20,2,25.74
58755,19618,1997-03-10,1,13.77
58756,19619,1997-03-10,1,13.97
58757,19619,1997-03-10,1,15.36
58758,19620,1997-03-10,1,14.96
58759,19621,1997-03-10,3,41.89
58760,19621,1997-07-20,2,24.73
58761,19621,1997-07-27,3,51.71
58762,19621,1997-08-09,3,35.33
58763,19621,1997-10-25,1,13.99
58764,19621,1998-03-28,6,82.94
58765,19622,1997-03-10,1,11.99
58766,19623,1997-03-10,4,61.46
58767,19624,1997-03-13,3,86.73
58768,19624,1997-04-28,1,21.77
58769,19625,1997-03-10,1,12.49
58770,19626,1997-03-10,1,15.36
58771,19627,1997-03-10,1,14.96
58772,19627,1997-03-10,2,29.19
58773,19627,1997-03-16,2,28.76
58774,19627,1997-05-19,1,14.37
58775,19627,1997-06-04,1,11.77
58776,19627,1997-09-18,2,26.48
58777,19627,1997-10-24,2,25.48
58778,19627,1997-11-09,3,38.47
58779,19627,1997-12-05,3,40.97
58780,19627,1997-12-30,2,27.98
58781,19627,1998-01-23,1,11.49
58782,19627,1998-02-01,2,29.98
58783,19627,1998-02-07,2,29.98
58784,19627,1998-02-28,1,11.99
58785,19627,1998-03-29,2,26.67
58786,19627,1998-06-15,3,29.75
58787,19627,1998-06-24,2,27.98
58788,19628,1997-03-10,2,22.54
58789,19628,1997-05-27,2,20.54
58790,19629,1997-03-10,4,55.93
58791,19629,1997-03-21,4,27.16
58792,19629,1997-04-02,1,9.7
58793,19629,1997-04-07,9,127.75
58794,19629,1997-04-10,2,9.78
58795,19629,1997-07-10,3,25.16
58796,19630,1997-03-10,2,32.69
58797,19630,1997-04-04,4,118.94
58798,19630,1997-06-24,1,19.55
58799,19630,1997-11-13,2,26.98
58800,19630,1998-02-27,3,42.9
58801,19631,1997-03-10,1,11.77
58802,19632,1997-03-10,3,40.25
58803,19633,1997-03-10,5,67.51
58804,19634,1997-03-10,1,41.9
58805,19634,1997-03-11,1,23.99
58806,19635,1997-03-10,1,11.77
58807,19636,1997-03-10,1,11.77
58808,19637,1997-03-10,1,14.37
58809,19638,1997-03-10,4,58.65
58810,19638,1997-03-14,1,31.99
58811,19638,1997-03-14,2,50.76
58812,19638,1997-03-21,3,53.71
58813,19638,1997-08-01,8,95.58
58814,19638,1998-04-11,3,50.97
58815,19639,1997-03-10,2,29.33
58816,19639,1997-03-10,1,13.97
58817,19640,1997-03-10,1,23.99
58818,19641,1997-03-10,1,10.77
58819,19642,1997-03-10,1,14.37
58820,19642,1997-04-20,1,14.96
58821,19643,1997-03-10,3,45.88
58822,19643,1997-04-05,2,32.74
58823,19643,1997-11-22,1,11.99
58824,19644,1997-03-10,2,23.74
58825,19644,1997-08-26,3,42.71
58826,19644,1997-09-15,1,12.99
58827,19644,1997-11-07,2,16.98
58828,19644,1997-12-28,2,23.48
58829,19645,1997-03-14,1,15.36
58830,19645,1997-03-28,1,14.96
58831,19645,1997-03-30,2,38.73
58832,19645,1997-06-22,2,30.33
58833,19645,1997-06-28,4,66.87
58834,19645,1997-08-11,1,11.77
58835,19645,1998-06-03,2,24.46
58836,19646,1997-03-10,2,24.13
58837,19647,1997-03-10,2,29.58
58838,19648,1997-03-10,2,25.74
58839,19648,1997-03-10,1,11.77
58840,19648,1997-05-18,1,13.97
58841,19648,1997-12-15,2,30.98
58842,19648,1998-06-29,2,77.48
58843,19649,1997-03-10,3,20.37
58844,19649,1998-01-23,1,17.99
58845,19649,1998-05-18,2,11.98
58846,19650,1997-03-10,4,58.89
58847,19650,1997-03-11,1,13.97
58848,19651,1997-03-10,2,28.14
58849,19652,1997-03-10,1,30.97
58850,19652,1998-04-14,1,11.49
58851,19652,1998-05-02,1,14.49
58852,19653,1997-03-10,1,12.0
58853,19654,1997-03-10,1,14.96
58854,19654,1997-06-26,1,19.99
58855,19655,1997-03-23,3,41.69
58856,19656,1997-03-10,3,41.31
58857,19657,1997-03-10,3,37.11
58858,19657,1997-06-02,5,75.03
58859,19658,1997-03-10,3,43.43
58860,19658,1997-03-28,2,25.94
58861,19658,1997-03-29,1,4.79
58862,19658,1997-09-12,2,22.48
58863,19658,1997-10-05,1,11.49
58864,19658,1997-12-29,4,46.46
58865,19658,1998-01-05,1,9.49
58866,19658,1998-04-27,3,41.97
58867,19658,1998-06-02,1,19.49
58868,19658,1998-06-09,3,35.97
58869,19658,1998-06-27,1,11.99
58870,19659,1997-03-10,1,16.36
58871,19660,1997-03-10,3,42.73
58872,19660,1997-03-18,7,87.77
58873,19660,1997-03-18,2,25.54
58874,19660,1997-04-15,5,82.84
58875,19661,1997-03-10,1,13.97
58876,19661,1997-11-08,3,37.47
58877,19662,1997-03-10,2,20.76
58878,19662,1997-04-05,3,57.1
58879,19662,1997-04-27,5,154.95
58880,19662,1997-07-18,3,104.97
58881,19662,1997-09-13,2,68.98
58882,19662,1997-09-19,1,34.49
58883,19662,1997-11-03,9,166.41
58884,19662,1997-11-05,2,25.98
58885,19662,1998-04-03,3,30.47
58886,19663,1997-03-13,1,19.77
58887,19664,1997-03-10,1,14.37
58888,19665,1997-03-10,4,50.27
58889,19665,1997-04-16,3,35.12
58890,19666,1997-03-10,1,12.49
58891,19666,1997-04-20,1,16.7
58892,19667,1997-03-10,3,41.69
58893,19667,1997-04-22,4,65.68
58894,19667,1997-07-01,1,14.99
58895,19667,1997-08-04,1,14.37
58896,19667,1997-08-21,2,29.33
58897,19667,1997-09-02,1,20.97
58898,19667,1997-09-11,5,125.45
58899,19667,1997-11-20,6,76.44
58900,19667,1997-12-02,2,26.98
58901,19667,1998-01-26,4,71.55
58902,19667,1998-02-12,6,81.31
58903,19667,1998-03-17,6,100.03
58904,19667,1998-03-19,4,50.96
58905,19667,1998-05-08,5,75.45
58906,19667,1998-06-22,6,148.53
58907,19668,1997-03-10,1,15.96
58908,19669,1997-03-10,1,13.97
58909,19669,1997-03-25,1,13.77
58910,19669,1997-06-21,1,13.97
58911,19669,1997-10-27,1,15.49
58912,19669,1997-11-04,1,12.99
58913,19669,1997-11-11,1,6.49
58914,19669,1997-12-23,1,11.49
58915,19669,1998-04-07,1,11.49
58916,19669,1998-05-10,1,13.99
58917,19669,1998-05-15,1,6.49
58918,19670,1997-03-11,1,49.37
58919,19671,1997-03-21,1,14.37
58920,19672,1997-03-10,1,12.97
58921,19673,1997-03-10,2,18.96
58922,19673,1997-03-26,8,74.61
58923,19673,1997-05-01,8,97.59
58924,19673,1997-10-30,1,14.49
58925,19673,1997-10-30,2,25.98
58926,19673,1998-01-12,2,33.98
58927,19674,1997-03-10,1,13.77
58928,19674,1997-07-10,1,29.6
58929,19675,1997-03-10,1,18.99
58930,19676,1997-03-10,1,11.77
58931,19677,1997-03-10,1,16.36
58932,19678,1997-03-10,1,12.49
58933,19679,1997-03-10,1,6.79
58934,19679,1997-06-20,1,9.77
58935,19680,1997-03-14,1,13.97
58936,19681,1997-03-10,1,10.77
58937,19682,1997-03-10,1,14.37
58938,19683,1997-03-10,1,14.79
58939,19684,1997-03-10,1,22.77
58940,19685,1997-03-10,2,38.29
58941,19686,1997-03-10,1,16.36
58942,19687,1997-03-10,4,74.73
58943,19687,1997-04-04,2,27.34
58944,19687,1997-09-20,3,42.47
58945,19688,1997-03-10,1,14.99
58946,19689,1997-03-10,2,23.74
58947,19690,1997-03-10,3,51.3
58948,19690,1998-01-18,3,39.86
58949,19690,1998-05-29,21,238.13
58950,19691,1997-03-10,1,17.9
58951,19692,1997-03-10,1,12.77
58952,19692,1997-04-26,1,15.36
58953,19692,1997-06-08,1,15.36
58954,19693,1997-03-11,5,67.24
58955,19694,1997-03-10,8,114.92
58956,19695,1997-03-10,1,24.99
58957,19696,1997-03-22,1,8.79
58958,19697,1997-03-10,2,28.93
58959,19697,1997-03-31,2,35.54
58960,19698,1997-03-10,2,28.76
58961,19699,1997-03-10,3,38.91
58962,19699,1997-07-16,1,14.96
58963,19699,1997-08-31,2,27.74
58964,19699,1997-09-02,8,110.63
58965,19699,1997-10-05,5,67.95
58966,19699,1998-02-10,1,13.99
58967,19699,1998-03-20,13,115.37
58968,19699,1998-03-20,1,4.49
58969,19699,1998-06-02,1,5.49
58970,19700,1997-03-10,1,26.77
58971,19700,1997-11-07,1,15.99
58972,19700,1997-12-02,1,13.99
58973,19701,1997-03-10,4,56.87
58974,19701,1997-06-13,6,84.99
58975,19701,1997-08-03,8,119.12
58976,19701,1997-10-15,12,170.38
58977,19701,1997-12-09,7,91.93
58978,19701,1998-03-25,7,118.41
58979,19701,1998-03-30,2,41.48
58980,19702,1997-03-10,1,16.36
58981,19703,1997-03-10,2,21.75
58982,19703,1997-03-14,1,6.79
58983,19704,1997-03-10,1,19.99
58984,19705,1997-03-10,2,24.98
58985,19705,1997-03-14,2,28.93
58986,19706,1997-03-10,1,13.97
58987,19707,1997-03-10,1,11.77
58988,19708,1997-03-10,5,62.24
58989,19708,1997-03-26,2,27.94
58990,19708,1997-04-29,4,55.89
58991,19708,1997-05-26,4,62.24
58992,19708,1997-05-26,1,14.96
58993,19708,1997-09-07,5,71.42
58994,19708,1997-12-02,3,26.47
58995,19708,1998-04-15,5,62.32
58996,19708,1998-04-16,4,47.35
58997,19709,1997-03-10,1,14.96
58998,19710,1997-03-10,1,13.97
58999,19710,1997-10-02,2,21.98
59000,19711,1997-03-10,1,8.77
59001,19712,1997-03-10,2,28.93
59002,19713,1997-03-10,2,23.54
59003,19714,1997-03-10,2,23.54
59004,19714,1997-11-07,3,31.97
59005,19714,1998-02-17,3,41.97
59006,19715,1997-03-10,1,5.78
59007,19715,1997-12-01,1,29.49
59008,19715,1998-01-03,2,18.98
59009,19716,1997-03-10,2,30.15
59010,19716,1997-05-17,2,29.33
59011,19716,1997-07-30,3,40.53
59012,19716,1997-12-10,4,56.46
59013,19716,1998-03-12,2,58.48
59014,19716,1998-03-15,2,25.98
59015,19716,1998-03-30,1,45.49
59016,19717,1997-03-10,1,20.9
59017,19717,1997-09-08,1,11.77
59018,19717,1997-12-02,1,11.99
59019,19717,1998-01-23,1,12.58
59020,19718,1997-03-10,3,27.73
59021,19719,1997-03-10,1,15.96
59022,19719,1997-10-01,1,14.49
59023,19719,1997-10-12,1,12.99
59024,19719,1997-11-06,1,11.49
59025,19719,1997-12-15,1,14.99
59026,19719,1998-04-20,1,14.99
59027,19719,1998-05-09,1,13.99
59028,19720,1997-03-12,1,14.96
59029,19720,1997-12-15,2,30.98
59030,19721,1997-03-18,1,10.99
59031,19722,1997-03-10,2,26.14
59032,19722,1997-05-16,3,41.69
59033,19722,1997-05-20,1,14.37
59034,19722,1997-06-23,2,29.33
59035,19723,1997-03-10,1,9.98
59036,19723,1997-06-07,1,13.77
59037,19723,1997-07-28,1,13.97
59038,19723,1998-05-14,1,12.99
59039,19724,1997-03-10,1,14.37
59040,19725,1997-03-10,1,12.97
59041,19726,1997-03-10,1,14.37
59042,19726,1998-04-05,1,15.27
59043,19727,1997-03-10,1,13.97
59044,19728,1997-03-10,2,20.16
59045,19729,1997-03-10,1,9.98
59046,19730,1997-03-10,2,31.0
59047,19731,1997-03-10,3,34.73
59048,19732,1997-03-10,5,90.32
59049,19732,1997-04-14,1,9.99
59050,19732,1997-12-17,3,47.47
59051,19732,1998-06-06,1,23.08
59052,19733,1997-03-10,3,39.71
59053,19734,1997-03-10,1,12.77
59054,19734,1997-06-10,2,23.74
59055,19734,1997-07-23,1,12.97
59056,19735,1997-03-10,2,53.76
59057,19735,1997-11-26,7,103.93
59058,19736,1997-03-15,4,36.96
59059,19737,1997-03-10,1,11.77
59060,19737,1997-04-21,5,75.01
59061,19737,1997-06-10,3,51.31
59062,19737,1997-08-29,4,67.67
59063,19737,1998-01-17,3,45.25
59064,19737,1998-02-21,2,64.87
59065,19737,1998-06-07,6,100.21
59066,19738,1997-03-13,1,14.96
59067,19738,1997-08-22,1,21.97
59068,19739,1997-03-10,2,29.33
59069,19740,1997-03-10,2,30.92
59070,19740,1997-05-31,4,58.26
59071,19740,1998-03-27,5,70.04
59072,19740,1998-05-02,4,50.04
59073,19740,1998-05-31,2,32.25
59074,19741,1997-03-10,1,13.97
59075,19741,1997-03-12,1,14.96
59076,19741,1997-06-25,1,15.96
59077,19742,1997-03-10,1,14.37
59078,19742,1998-02-11,1,2.99
59079,19742,1998-02-20,1,12.99
59080,19743,1997-03-20,3,45.09
59081,19743,1997-05-04,9,136.1
59082,19744,1997-03-10,4,55.66
59083,19745,1997-03-10,3,46.28
59084,19745,1997-04-11,3,46.28
59085,19746,1997-03-11,6,138.4
59086,19747,1997-03-10,2,28.93
59087,19747,1997-06-25,8,107.14
59088,19748,1997-03-10,2,21.54
59089,19749,1997-03-22,2,38.74
59090,19750,1997-03-12,1,27.77
59091,19751,1997-03-10,2,24.98
59092,19751,1997-03-12,4,55.08
59093,19751,1997-07-29,1,9.97
59094,19752,1997-03-10,1,15.36
59095,19752,1997-11-09,1,14.99
59096,19752,1998-01-12,1,14.99
59097,19753,1997-03-10,3,37.64
59098,19753,1997-04-12,5,68.31
59099,19753,1997-06-26,3,35.51
59100,19753,1997-08-02,6,90.59
59101,19753,1998-06-03,4,55.45
59102,19754,1997-03-11,5,71.86
59103,19754,1997-03-11,3,37.51
59104,19754,1997-03-13,2,29.92
59105,19754,1997-04-06,2,41.95
59106,19754,1997-10-12,3,38.47
59107,19754,1998-02-23,1,13.99
59108,19754,1998-05-10,4,61.96
59109,19755,1997-03-10,2,33.76
59110,19756,1997-03-10,1,6.79
59111,19756,1997-03-18,2,21.75
59112,19756,1997-04-17,1,14.96
59113,19756,1997-05-09,2,30.92
59114,19756,1997-05-21,1,15.36
59115,19756,1997-06-19,1,15.96
59116,19756,1997-07-31,1,15.36
59117,19756,1998-03-06,1,16.99
59118,19757,1997-03-12,1,14.37
59119,19758,1997-03-10,2,29.98
59120,19759,1997-03-10,5,69.04
59121,19759,1997-06-11,11,155.6
59122,19760,1997-03-10,1,11.97
59123,19760,1997-04-04,4,44.28
59124,19761,1997-03-10,3,35.32
59125,19762,1997-03-10,2,28.48
59126,19762,1997-04-27,1,12.49
59127,19762,1997-07-27,1,19.55
59128,19762,1997-10-04,1,15.49
59129,19763,1997-03-10,1,11.77
59130,19763,1997-04-03,2,30.15
59131,19764,1997-03-10,1,16.3
59132,19765,1997-03-11,3,37.51
59133,19765,1997-05-21,4,56.65
59134,19765,1997-08-11,4,58.85
59135,19766,1997-03-10,1,12.49
59136,19767,1997-03-15,2,21.75
59137,19768,1997-03-11,3,36.5
59138,19769,1997-03-10,1,19.77
59139,19770,1997-03-11,2,30.33
59140,19770,1997-05-14,3,44.37
59141,19770,1997-06-23,1,13.97
59142,19770,1997-07-27,1,22.97
59143,19770,1997-09-08,2,26.14
59144,19770,1997-10-09,3,35.97
59145,19770,1997-10-30,2,30.98
59146,19770,1997-11-26,2,24.98
59147,19770,1998-01-02,2,28.48
59148,19770,1998-03-31,2,25.98
59149,19770,1998-06-29,1,12.49
59150,19770,1998-06-29,1,12.99
59151,19771,1997-03-11,1,20.9
59152,19772,1997-03-11,8,115.02
59153,19772,1997-04-01,8,161.2
59154,19772,1997-08-11,2,30.6
59155,19772,1997-12-14,3,54.97
59156,19772,1998-02-11,1,21.49
59157,19773,1997-03-12,1,11.77
59158,19774,1997-03-11,2,30.53
59159,19774,1997-03-16,5,100.44
59160,19774,1997-04-13,5,68.24
59161,19775,1997-03-11,1,11.77
59162,19775,1997-06-25,2,26.14
59163,19776,1997-03-11,1,14.96
59164,19776,1998-06-03,1,13.99
59165,19777,1997-03-11,1,14.99
59166,19778,1997-03-11,2,20.75
59167,19778,1998-05-28,2,24.98
59168,19779,1997-03-11,4,58.25
59169,19779,1997-07-24,3,35.51
59170,19780,1997-03-11,4,54.49
59171,19780,1997-10-31,10,149.9
59172,19780,1998-03-16,9,122.8
59173,19781,1997-03-11,1,13.77
59174,19781,1997-03-18,1,13.77
59175,19781,1998-05-14,5,53.84
59176,19782,1997-03-11,1,13.97
59177,19783,1997-03-11,7,95.16
59178,19783,1998-02-14,1,34.98
59179,19784,1997-03-11,3,45.28
59180,19785,1997-03-11,1,12.77
59181,19786,1997-03-11,1,5.78
59182,19787,1997-03-11,2,19.98
59183,19788,1997-03-11,5,58.05
59184,19788,1997-06-24,1,9.77
59185,19789,1997-03-11,1,14.96
59186,19790,1997-03-11,1,47.97
59187,19791,1997-03-11,12,180.1
59188,19791,1997-04-05,9,124.51
59189,19791,1997-04-12,3,63.13
59190,19791,1997-04-19,5,66.85
59191,19791,1997-11-29,2,20.98
59192,19791,1998-01-31,3,42.86
59193,19791,1998-02-15,3,128.97
59194,19791,1998-03-02,4,167.46
59195,19792,1997-03-11,4,75.09
59196,19793,1997-03-11,1,8.77
59197,19794,1997-03-11,1,14.96
59198,19794,1997-09-23,1,12.99
59199,19795,1997-03-11,1,9.77
59200,19795,1997-03-25,2,36.86
59201,19795,1997-11-21,2,25.98
59202,19796,1997-03-11,2,23.96
59203,19797,1997-03-11,6,77.13
59204,19798,1997-03-11,3,34.48
59205,19798,1997-07-26,1,7.98
59206,19799,1997-03-11,2,19.54
59207,19799,1997-05-06,1,13.77
59208,19799,1997-10-09,2,22.98
59209,19800,1997-03-11,1,9.97
59210,19800,1997-03-13,1,14.37
59211,19800,1997-03-20,2,28.93
59212,19800,1998-03-15,2,34.87
59213,19801,1997-03-11,5,72.87
59214,19802,1997-03-11,4,57.46
59215,19802,1997-04-14,5,107.44
59216,19802,1997-05-12,6,90.18
59217,19802,1997-06-14,7,91.58
59218,19802,1997-06-26,7,92.17
59219,19802,1997-07-26,7,127.15
59220,19802,1997-08-07,7,90.19
59221,19802,1997-08-09,1,13.97
59222,19802,1997-08-29,7,132.16
59223,19802,1997-11-06,7,99.93
59224,19802,1997-11-11,1,11.49
59225,19802,1998-03-10,8,108.01
59226,19802,1998-03-27,8,131.81
59227,19802,1998-05-17,2,73.98
59228,19803,1997-03-11,1,12.77
59229,19803,1997-08-25,1,11.77
59230,19804,1997-03-11,6,106.28
59231,19805,1997-03-11,3,41.35
59232,19805,1997-03-21,5,70.82
59233,19805,1997-04-23,3,35.31
59234,19805,1997-04-25,3,33.17
59235,19805,1997-06-18,2,31.86
59236,19805,1997-07-04,1,29.6
59237,19805,1997-08-07,2,28.74
59238,19805,1997-11-18,1,13.99
59239,19805,1997-11-18,2,35.98
59240,19806,1997-03-14,1,24.97
59241,19807,1997-03-11,1,12.77
59242,19807,1997-04-15,2,26.73
59243,19808,1997-03-16,18,254.03
59244,19808,1997-05-08,3,45.9
59245,19808,1997-06-13,20,264.32
59246,19808,1997-07-28,11,138.86
59247,19808,1997-08-19,10,132.67
59248,19808,1997-11-07,10,119.4
59249,19808,1997-11-26,5,61.45
59250,19808,1998-03-13,11,144.67
59251,19808,1998-06-02,3,38.56
59252,19809,1997-03-11,2,23.54
59253,19810,1997-03-11,1,22.7
59254,19810,1997-03-12,1,11.77
59255,19810,1997-10-01,1,11.77
59256,19811,1997-03-11,17,243.25
59257,19812,1997-03-11,1,14.96
59258,19812,1997-07-07,1,14.96
59259,19813,1997-03-11,2,21.73
59260,19813,1997-03-23,1,14.96
59261,19813,1997-04-11,1,15.36
59262,19813,1998-03-24,1,12.58
59263,19813,1998-04-08,1,9.49
59264,19813,1998-05-14,1,17.48
59265,19814,1997-03-11,1,11.77
59266,19815,1997-03-14,2,25.46
59267,19815,1997-06-19,4,43.14
59268,19815,1997-09-11,9,107.41
59269,19815,1997-10-08,1,13.99
59270,19815,1997-11-16,3,52.97
59271,19815,1997-12-14,2,30.98
59272,19816,1997-03-11,3,27.57
59273,19816,1997-10-17,2,52.98
59274,19816,1998-04-18,4,32.74
59275,19817,1997-03-11,2,34.14
59276,19818,1997-03-11,3,42.31
59277,19819,1997-03-11,1,13.99
59278,19819,1997-03-11,2,25.26
59279,19819,1997-04-29,1,11.77
59280,19820,1997-03-11,4,67.42
59281,19820,1997-03-26,4,76.48
59282,19820,1997-04-07,4,57.69
59283,19820,1997-05-07,3,51.51
59284,19820,1997-06-18,8,132.59
59285,19820,1998-02-14,3,24.9
59286,19821,1997-03-18,3,34.31
59287,19821,1997-12-01,6,76.44
59288,19821,1998-05-23,4,50.46
59289,19821,1998-06-12,6,70.44
59290,19822,1997-03-11,2,25.54
59291,19823,1997-03-11,1,14.37
59292,19823,1997-07-11,3,43.17
59293,19823,1998-06-28,2,24.48
59294,19824,1997-03-11,1,15.96
59295,19824,1997-09-08,1,52.77
59296,19824,1997-10-06,1,12.99
59297,19824,1997-12-22,1,12.49
59298,19824,1998-06-30,3,43.56
59299,19825,1997-03-11,1,11.97
59300,19826,1997-03-11,6,51.26
59301,19826,1997-12-12,6,88.94
59302,19827,1997-03-11,2,104.67
59303,19827,1997-04-17,1,88.3
59304,19828,1997-03-11,1,19.99
59305,19828,1997-03-17,2,39.98
59306,19828,1998-02-25,1,15.49
59307,19828,1998-02-26,3,43.47
59308,19829,1997-03-11,1,11.77
59309,19829,1997-07-31,1,9.77
59310,19830,1997-03-11,1,16.36
59311,19830,1997-03-21,1,11.77
59312,19830,1997-04-15,3,44.51
59313,19830,1997-05-07,1,11.77
59314,19830,1997-05-15,2,25.74
59315,19830,1997-05-19,2,36.36
59316,19830,1997-06-02,2,28.76
59317,19830,1997-06-17,3,40.49
59318,19830,1997-07-01,2,26.73
59319,19830,1997-07-11,3,33.51
59320,19830,1997-07-25,3,41.5
59321,19830,1997-08-21,2,29.33
59322,19831,1997-03-11,2,47.98
59323,19832,1997-03-11,1,14.96
59324,19832,1997-03-14,2,31.07
59325,19832,1997-03-26,1,15.36
59326,19833,1997-03-11,1,13.97
59327,19833,1997-03-28,2,23.54
59328,19834,1997-03-11,1,16.36
59329,19834,1997-04-13,1,13.97
59330,19834,1997-07-09,2,28.74
59331,19834,1997-07-28,1,15.36
59332,19834,1997-10-07,1,12.99
59333,19834,1997-10-31,2,29.48
59334,19834,1997-11-20,2,20.48
59335,19834,1998-01-02,1,15.49
59336,19834,1998-01-16,1,15.49
59337,19834,1998-03-01,2,29.48
59338,19834,1998-03-09,1,11.88
