CustomerID,Age,Education,Income,Occupation,Gender,Marital Status,Settlement Size
1697,36,High School,104189,Official,Female,Married,Small City
1698,41,High School,71603,Unemployed,Male,Single,Small City
1699,29,High School,121914,Official,Female,Married,Small City
1700,31,High School,106637,Official,Female,Married,Small City
1701,31,Unknown,99800,Official,Female,Single,Small City
1702,21,Unknown,67629,Unemployed,Female,Single,Small City
1703,32,Unknown,120354,Official,Male,Single,Small City
1704,35,High School,122110,Official,Female,Married,Small City
1705,29,Unknown,89170,Unemployed,Male,Single,Small City
1706,34,High School,109195,Official,Female,Single,Small City
1707,38,High School,92392,Unemployed,Female,Single,Small City
1708,33,High School,43805,Unemployed,Female,Married,Small City
1709,28,High School,68389,Unemployed,Female,Married,Small City
1710,28,High School,112521,Official,Female,Married,Small City
1711,21,Unknown,59255,Unemployed,Male,Single,Small City
1712,29,High School,98612,Unemployed,Female,Married,Small City
1713,26,High School,70649,Unemployed,Female,Married,Small City
1714,40,High School,95228,Unemployed,Female,Single,Small City
1715,25,Unknown,46865,Unemployed,Female,Single,Small City
1716,20,High School,101688,Official,Male,Married,Small City
1717,23,High School,62618,Unemployed,Female,Married,Small City
1718,27,Unknown,102531,Official,Female,Single,Small City
1719,36,High School,100737,Official,Female,Single,Small City
1720,25,High School,107321,Official,Female,Married,Small City
1721,25,High School,112879,Unemployed,Female,Married,Small City
1722,34,High School,125372,Unemployed,Female,Married,Small City
1723,24,Unknown,69419,Unemployed,Female,Single,Small City
1724,36,High School,124759,Official,Female,Single,Small City
1725,40,High School,79076,Unemployed,Female,Single,Small City
1726,39,High School,84779,Unemployed,Male,Single,Small City
1727,42,High School,77393,Unemployed,Female,Single,Small City
1728,35,High School,113187,Unemployed,Male,Single,Small City
1729,27,High School,99100,Official,Female,Married,Small City
1730,27,Unknown,64954,Unemployed,Male,Single,Small City
1731,23,High School,103244,Official,Female,Married,Small City
1732,32,High School,124975,Official,Female,Married,Small City
1733,28,High School,133582,Official,Male,Married,Small City
1734,22,Unknown,103519,Official,Male,Single,Small City
1735,31,Unknown,117813,Official,Male,Single,Small City
1736,22,High School,119902,Official,Female,Married,Small City
1737,23,Unknown,70783,Unemployed,Male,Single,Small City
1738,35,High School,125470,Unemployed,Female,Married,Small City
1739,26,High School,109782,Unemployed,Female,Married,Small City
1740,28,High School,78322,Unemployed,Female,Married,Small City
1741,54,High School,125517,Official,Male,Single,Small City
1742,49,High School,102463,Unemployed,Female,Single,Small City
1743,38,High School,89309,Unemployed,Female,Single,Small City
1744,47,High School,110287,Official,Female,Single,Small City
1745,49,High School,122391,Unemployed,Female,Single,Small City
1746,30,High School,116399,Official,Female,Married,Small City
1747,32,Unknown,81907,Unemployed,Female,Single,Small City
1748,24,High School,97909,Unemployed,Female,Married,Small City
1749,25,Unknown,68051,Unemployed,Female,Single,Small City
1750,33,High School,82414,Unemployed,Male,Single,Small City
1751,34,High School,123089,Official,Female,Married,Small City
1752,24,High School,66537,Unemployed,Female,Married,Small City
1753,36,High School,127926,Unemployed,Female,Single,Small City
1754,41,High School,78963,Unemployed,Female,Single,Small City
1755,33,High School,108694,Official,Male,Married,Small City
1756,26,High School,100892,Official,Female,Married,Small City
1757,36,High School,119560,Official,Female,Single,Small City
1758,35,High School,116176,Unemployed,Female,Single,Small City
1759,29,Unknown,111854,Official,Male,Single,Small City
1760,26,High School,69831,Unemployed,Female,Married,Small City
1761,31,Unknown,69375,Unemployed,Male,Single,Small City
1762,26,High School,71310,Unemployed,Male,Married,Small City
1763,47,High School,73913,Unemployed,Male,Single,Small City
1764,20,High School,95492,Official,Male,Married,Small City
1765,45,High School,109329,Unemployed,Male,Single,Small City
1766,36,High School,116027,Official,Male,Single,Small City
1767,31,High School,81987,Unemployed,Male,Married,Small City
1768,41,High School,83481,Unemployed,Female,Single,Small City
1769,31,Unknown,72361,Unemployed,Female,Single,Small City
1770,27,High School,106625,Unemployed,Female,Married,Small City
1771,32,High School,123707,Official,Female,Married,Small City
1772,43,High School,79353,Unemployed,Female,Single,Small City
1773,32,Unknown,68347,Unemployed,Female,Single,Small City
1774,29,High School,115832,Official,Female,Married,Small City
1775,37,High School,89946,Unemployed,Male,Single,Small City
1776,35,High School,86319,Unemployed,Female,Single,Small City
1777,23,High School,70963,Unemployed,Female,Married,Small City
1778,40,High School,106120,Official,Male,Single,Small City
1779,26,High School,97856,Official,Female,Married,Small City
1780,28,Unknown,61824,Unemployed,Male,Single,Small City
1781,40,High School,103907,Official,Female,Married,Small City
1782,26,High School,99953,Unemployed,Female,Married,Small City
1783,23,High School,113413,Official,Female,Married,Small City
1784,26,Unknown,107091,Unemployed,Male,Single,Small City
1785,26,Unknown,124783,Official,Male,Single,Small City
1786,49,High School,92281,Unemployed,Female,Single,Small City
1787,26,High School,96219,Official,Female,Married,Small City
1788,35,High School,86221,Unemployed,Female,Single,Small City
1789,24,High School,80962,Unemployed,Female,Married,Small City
1790,46,High School,78754,Unemployed,Female,Single,Small City
1791,26,Unknown,60026,Unemployed,Male,Single,Small City
1792,47,High School,88157,Unemployed,Male,Single,Small City
1793,27,Unknown,59881,Unemployed,Male,Single,Small City
1794,41,High School,112818,Official,Male,Married,Small City
1795,29,High School,102250,Official,Female,Married,Small City
1796,28,High School,38980,Unemployed,Female,Married,Small City
1797,33,High School,81807,Unemployed,Female,Married,Small City
1798,50,High School,93148,Unemployed,Female,Single,Small City
1799,32,High School,108032,Official,Female,Married,Small City
1800,31,High School,89335,Unemployed,Male,Married,Small City
1801,52,High School,95639,Unemployed,Male,Single,Small City
1802,53,High School,124902,Official,Male,Single,Small City
1803,34,High School,87801,Unemployed,Female,Married,Small City
1804,22,High School,92538,Official,Female,Married,Small City
1805,33,High School,83687,Unemployed,Male,Married,Small City
1806,32,Unknown,128310,Official,Male,Single,Small City
1807,45,High School,104754,Unemployed,Female,Single,Small City
1808,25,High School,68222,Unemployed,Male,Married,Small City
1809,41,High School,97006,Unemployed,Female,Married,Small City
1810,36,High School,107372,Unemployed,Female,Single,Small City
1811,27,High School,110511,Official,Female,Married,Small City
1812,40,High School,72193,Unemployed,Male,Single,Small City
1813,37,High School,95972,Unemployed,Female,Single,Small City
1814,35,High School,105556,Unemployed,Male,Single,Small City
1815,34,High School,88701,Unemployed,Male,Single,Small City
1816,28,Unknown,117710,Official,Female,Single,Small City
1817,44,High School,76057,Unemployed,Female,Single,Small City
1818,27,High School,100392,Official,Male,Married,Small City
1819,50,High School,113308,Official,Female,Single,Small City
1820,18,High School,100924,Official,Female,Married,Small City
1821,25,Unknown,72188,Unemployed,Female,Single,Small City
1822,40,High School,70431,Unemployed,Female,Married,Small City
1823,28,High School,110103,Official,Male,Married,Small City
1824,23,High School,60825,Unemployed,Female,Married,Small City
1825,35,High School,75100,Unemployed,Female,Married,Small City
1826,28,High School,129327,Official,Female,Married,Small City
1827,23,Unknown,95541,Official,Female,Single,Small City
1828,34,High School,112777,Official,Male,Married,Small City
1829,29,High School,51496,Unemployed,Female,Married,Small City
1830,35,High School,102781,Official,Female,Single,Small City
1831,32,High School,87494,Unemployed,Female,Married,Small City
1832,46,High School,72728,Unemployed,Female,Single,Small City
1833,27,High School,114775,Official,Female,Married,Small City
1834,25,High School,124359,Official,Female,Married,Small City
1835,27,High School,101620,Unemployed,Female,Married,Small City
1836,24,High School,87964,Unemployed,Female,Married,Small City
1837,33,Unknown,69523,Unemployed,Female,Single,Small City
1838,24,High School,109486,Official,Female,Married,Small City
1839,28,Unknown,77206,Unemployed,Female,Single,Small City
1840,35,High School,53608,Unemployed,Female,Single,Small City
1841,30,High School,118677,Official,Female,Married,Small City
1842,43,High School,116512,Official,Male,Single,Small City
1843,21,High School,114756,Unemployed,Male,Married,Small City
1844,24,High School,65852,Unemployed,Female,Married,Small City
1845,34,High School,75626,Unemployed,Male,Single,Small City
1846,26,High School,127455,Official,Female,Married,Small City
1847,37,High School,107073,Official,Male,Single,Small City
1848,32,High School,82196,Unemployed,Female,Married,Small City
1849,33,High School,106741,Unemployed,Female,Married,Small City
1850,28,High School,94518,Official,Male,Married,Small City
1851,30,High School,114430,Official,Female,Married,Small City
1852,26,High School,57165,Unemployed,Female,Married,Small City
1853,25,Unknown,109610,Unemployed,Female,Single,Small City
1854,33,Unknown,113619,Official,Male,Single,Small City
1855,30,High School,93854,Official,Female,Married,Small City
1856,26,High School,129022,Official,Female,Married,Small City
1857,23,High School,66804,Unemployed,Male,Married,Small City
1858,25,High School,62689,Unemployed,Male,Married,Small City
1859,40,High School,67619,Unemployed,Female,Single,Small City
1860,46,High School,113495,Unemployed,Male,Single,Small City
1861,43,High School,48632,Unemployed,Female,Married,Small City
1862,22,High School,107394,Unemployed,Female,Married,Small City
1863,39,High School,72385,Unemployed,Male,Married,Small City
1864,27,High School,115934,Unemployed,Female,Married,Small City
1865,40,High School,93183,Unemployed,Male,Single,Small City
1866,24,Unknown,63506,Unemployed,Male,Single,Small City
1867,52,High School,113619,Official,Female,Single,Small City
1868,30,High School,121399,Unemployed,Female,Married,Small City
1869,34,High School,78281,Unemployed,Female,Married,Small City
1870,38,High School,103926,Official,Female,Single,Small City
1871,39,High School,89097,Unemployed,Male,Married,Small City
1872,29,Unknown,80852,Unemployed,Female,Single,Small City
1873,25,High School,65207,Unemployed,Male,Married,Small City
1874,35,High School,93495,Unemployed,Female,Married,Small City
1875,53,High School,121970,Unemployed,Male,Single,Small City
1876,26,Unknown,62027,Unemployed,Male,Single,Small City
1877,33,High School,88602,Unemployed,Male,Single,Small City
1878,29,High School,89914,Unemployed,Male,Married,Small City
1879,39,High School,83342,Unemployed,Male,Single,Small City
1880,29,Unknown,103439,Official,Male,Single,Small City
1881,26,Unknown,115451,Official,Male,Single,Small City
1882,24,Unknown,68250,Unemployed,Male,Single,Small City
1883,21,High School,113630,Unemployed,Female,Married,Small City
1884,26,High School,125880,Official,Female,Married,Small City
1885,20,High School,91177,Unemployed,Female,Married,Small City
1886,35,High School,73266,Unemployed,Female,Single,Small City
1887,24,High School,69021,Unemployed,Female,Married,Small City
1888,40,High School,122593,Official,Female,Single,Small City
1889,44,High School,122180,Official,Female,Single,Small City
1890,29,Unknown,75160,Unemployed,Male,Single,Small City
1891,39,High School,81973,Unemployed,Female,Married,Small City
1892,35,High School,92194,Unemployed,Female,Married,Small City
1893,42,High School,107380,Unemployed,Male,Single,Small City
1894,32,High School,98023,Official,Female,Single,Small City
1895,48,High School,94868,Unemployed,Male,Single,Small City
1896,26,Unknown,83442,Unemployed,Male,Single,Small City
1897,26,High School,109887,Official,Female,Married,Small City
1898,42,High School,98876,Unemployed,Male,Single,Small City
1899,48,High School,94962,Unemployed,Male,Single,Small City
1900,42,High School,130740,Official,Female,Married,Small City
1901,27,High School,94095,Unemployed,Female,Married,Small City
1902,37,High School,95071,Unemployed,Female,Married,Small City
1903,33,Unknown,117308,Official,Male,Single,Small City
1904,33,High School,112093,Official,Male,Single,Small City
1905,37,High School,123893,Official,Female,Single,Small City
1906,31,High School,80189,Unemployed,Female,Married,Small City
1907,39,High School,124089,Official,Male,Single,Small City
1908,40,High School,82673,Unemployed,Female,Single,Small City
1909,28,High School,88858,Unemployed,Female,Married,Small City
1910,26,High School,80540,Unemployed,Female,Married,Small City
1911,24,High School,84228,Unemployed,Female,Married,Small City
1912,40,High School,103963,Official,Male,Single,Small City
1913,29,High School,102397,Official,Female,Married,Small City
1914,43,High School,111563,Official,Male,Single,Small City
1915,23,Unknown,88260,Unemployed,Male,Single,Small City
1916,34,High School,114767,Official,Female,Single,Small City
1917,42,High School,113275,Official,Female,Married,Small City
1918,33,High School,104755,Official,Female,Married,Small City
1919,32,High School,120525,Official,Female,Married,Small City
1920,26,High School,96082,Unemployed,Female,Married,Small City
1921,23,High School,87227,Unemployed,Female,Married,Small City
1922,26,High School,69333,Unemployed,Female,Married,Small City
1923,27,High School,87777,Unemployed,Female,Married,Small City
1924,24,Unknown,70978,Unemployed,Male,Single,Small City
1925,27,Unknown,104196,Unemployed,Male,Single,Small City
1926,26,High School,97551,Official,Female,Married,Small City
1927,42,High School,78979,Unemployed,Female,Single,Small City
1928,37,High School,82500,Unemployed,Female,Single,Small City
1929,26,High School,86306,Unemployed,Female,Married,Small City
1930,24,High School,78762,Unemployed,Female,Married,Small City
1931,39,High School,125543,Official,Female,Single,Small City
1932,26,Unknown,70336,Unemployed,Male,Single,Small City
1933,35,High School,112975,Official,Male,Married,Small City
1934,38,High School,96681,Unemployed,Male,Single,Small City
1935,24,High School,98922,Official,Female,Married,Small City
1936,26,Unknown,109250,Official,Female,Single,Small City
1937,25,Unknown,108960,Unemployed,Male,Single,Small City
1938,40,High School,71302,Unemployed,Male,Single,Small City
1939,48,High School,107757,Unemployed,Female,Single,Small City
1940,22,High School,111600,Official,Female,Married,Small City
1941,25,High School,102974,Official,Female,Married,Small City
1942,24,High School,63442,Unemployed,Male,Married,Small City
1943,39,High School,118913,Unemployed,Male,Single,Small City
1944,39,High School,80987,Unemployed,Male,Single,Small City
1945,21,High School,68790,Unemployed,Female,Married,Small City
1946,27,Unknown,86462,Unemployed,Female,Single,Small City
1947,40,High School,76881,Unemployed,Male,Single,Small City
1948,37,High School,107409,Official,Female,Married,Small City
1949,42,High School,69114,Unemployed,Female,Single,Small City
1950,31,High School,119167,Official,Female,Married,Small City
1951,31,High School,102018,Official,Female,Married,Small City
1952,30,Unknown,97680,Official,Male,Single,Small City
1953,23,Unknown,65062,Unemployed,Female,Single,Small City
1954,33,Unknown,118144,Official,Male,Single,Small City
1955,37,High School,124548,Official,Female,Married,Small City
1956,29,Unknown,85637,Unemployed,Female,Single,Small City
1957,31,High School,113108,Official,Female,Single,Small City
1958,39,High School,93554,Unemployed,Male,Single,Small City
1959,33,High School,42516,Unemployed,Female,Married,Small City
1960,26,High School,72429,Unemployed,Male,Married,Small City
1961,27,High School,110154,Official,Female,Married,Small City
1962,20,Unknown,60965,Unemployed,Female,Single,Small City
1963,27,High School,100618,Unemployed,Female,Married,Small City
1964,26,High School,71021,Unemployed,Female,Married,Small City
1965,40,High School,94189,Unemployed,Male,Single,Small City
1966,24,Unknown,44742,Unemployed,Male,Single,Small City
1967,22,High School,103201,Official,Female,Married,Small City
1968,24,High School,62335,Unemployed,Female,Married,Small City
1969,27,Unknown,103787,Official,Female,Single,Small City
1970,35,High School,99401,Official,Male,Single,Small City
1971,27,High School,105197,Official,Male,Married,Small City
1972,25,High School,115566,Unemployed,Female,Married,Small City
1973,34,High School,125843,Unemployed,Female,Married,Small City
1974,24,Unknown,67936,Unemployed,Female,Single,Small City
1975,34,High School,120863,Official,Female,Single,Small City
1976,42,High School,77317,Unemployed,Male,Single,Small City
1977,38,High School,84653,Unemployed,Female,Single,Small City
1978,42,High School,81606,Unemployed,Male,Single,Small City
1979,35,High School,113380,Unemployed,Female,Single,Small City
1980,27,High School,100644,Official,Female,Married,Small City
1981,25,Unknown,64037,Unemployed,Male,Single,Small City
1982,23,High School,101350,Official,Female,Married,Small City
1983,34,High School,126334,Official,Female,Married,Small City
1984,28,High School,130877,Official,Female,Married,Small City
1985,21,Unknown,103470,Official,Male,Single,Small City
1986,32,Unknown,114588,Official,Female,Single,Small City
1987,21,High School,120682,Official,Female,Married,Small City
1988,25,Unknown,66628,Unemployed,Male,Single,Small City
1989,35,High School,124447,Unemployed,Female,Married,Small City
1990,25,High School,106567,Unemployed,Female,Married,Small City
1991,31,High School,78758,Unemployed,Female,Married,Small City
1992,54,High School,128537,Official,Male,Single,Small City
1993,51,High School,101074,Unemployed,Female,Single,Small City
1994,38,High School,87670,Unemployed,Female,Single,Small City
1995,45,High School,113414,Official,Male,Single,Small City
1996,47,High School,123525,Unemployed,Female,Single,Small City
1997,27,High School,117744,Official,Female,Married,Small City
1998,31,Unknown,86400,Unemployed,Male,Single,Small City
1999,24,High School,97968,Unemployed,Female,Married,Small City
2000,25,Unknown,68416,Unemployed,Male,Single,Small City
